,%top,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield
0,2.25,-0.09,0,0,-0.09,0,0,0,1,272.1565006,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,20.25598522,279.4546413,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.1,1.5,3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,3,81
1,2.5,-0.09,0,0,-0.09,0,0,0,1,272.1565006,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,20.25598522,279.4546413,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.1,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,1,84
2,5,-0.09,0,0,-0.09,0,0,0,1,272.1565006,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,20.25598522,279.4546413,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.1,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,78
3,5,-0.09,0,0,-0.09,0,0,0,1,272.1565006,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,20.25598522,279.4546413,1,[Rh(C2H4)2Cl]2,22.10154133,0,18.72206172,0,Lam,348.0319373,C1(B2OB(C3=CC=CC=C3)OB(C4=CC=CC=C4)O2)=CC=CC=C1,2,L3.1,1.5,3,dioxane/H2O,O=C(/C=C/CCC)OC(C)C,50,1,73
4,3.5,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.10,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,91
5,33,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,17.93806496,0,17.93806496,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.10,2.5,6,MeOH/CH2Cl2,COC(/C=C/C(OC)=O)=O,60,1,89
6,11.5,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,17.77754503,0,17.77754503,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.10,2.5,6,MeOH/CH2Cl2,CCOC(/C=C/C(OCC)=O)=O,60,1,99
7,1.275,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.10,0.5,1.2,MeOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,92
8,1.833333333,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
9,1.666666667,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,170.1226604,OB(C1=C(C(F)(F)F)C=CC=C1)O,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,85
10,2.166666667,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,160.7102105,COC1=C(B(O)O)C=CC=C1,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
11,1.75,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,160.5647539,OB(C1=CC([N+]([O-])=O)=CC=C1)O,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
12,1.25,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,149.8350664,ClC1=CC=CC(B(O)O)=C1,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
13,2,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,203.8079392,CC(C)(C)C1=CC=C(B(O)O)C=C1,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
14,1,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,207.2340739,OB(C1=CC=C(C2=CC=CC=C2)C=C1)O,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
15,1,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,175.3697368,CC(C1=CC=C(B(O)O)C=C1)=O,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
16,0.5,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
17,1.5,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,146.7591162,FC1=CC=CC(F)=C1B(O)O,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,77
18,1.75,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,175.2785624,OB(C1=C2C(C=CC=C2)=CC=C1)O,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,60,1,99
19,1,-0.01,-0.17,0,-0.01,0,0,-0.17,0,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,26.42553764,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.10,2.5,6,MeOH/CH2Cl2,O=C(/C=C\C(OC(C)(C)C)=O)OC(C)(C)C,60,1,83
20,2.5,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,26.42553764,0,23.95337594,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.10,0.5,1.2,i-PrOH/CH2Cl2,O=C(/C=C/C(OC1=C(C)C=CC=C1C)=O)OC(C)(C)C,60,1,74
21,25,-0.01,-0.17,0,-0.01,0,0,-0.17,1,286.1721507,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,21.5742147,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.10,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,67
22,11.5,-0.03,-0.17,0,-0.03,0,0,-0.17,1,314.2034508,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,21.5742147,0,54.84795567,331.3425969,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.11,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,90
23,23,-0.03,-0.17,0,-0.03,0,0,-0.17,1,314.2034508,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,21.5742147,0,54.84795567,331.3425969,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.11,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,85
24,11,-0.03,-0.17,0,-0.03,0,0,-0.17,1,398.2973512,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,21.5742147,0,54.84795567,435.1185083,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.12,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,72
25,8.5,0,-0.17,0,0,0,0,-0.17,1,438.234751,149.4983806,298.9967612,298.9967612,0,0,0,149.4983806,21.5742147,0,54.84795567,441.9707776,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.13,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,100
26,22.5,0,-0.17,0,0,0,0,-0.17,1,438.234751,149.4983806,298.9967612,298.9967612,0,0,0,149.4983806,21.5742147,0,54.84795567,441.9707776,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.13,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,56
27,2,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,0,0,0,102.8290606,21.5742147,0,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,2,89
28,2,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,0,0,0,102.8290606,21.5742147,0,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,2,89
29,3.5,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,0,0,0,102.8290606,21.5742147,0,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,2,L3.14,1.5,3.6,EtOH,CC(C)\C=C\C(C)=O,30,8,99
30,28,0.26,-0.17,0,0.26,0,0,-0.17,1,376.1423071,102.8290606,205.6581212,205.6581212,0,0,0,102.8290606,21.5742147,0,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.14,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,98
31,4.5,-0.2,-0.17,0,-0.2,0,0,-0.17,1,322.1533071,82.95586398,165.911728,165.911728,0,0,0,82.95586398,21.5742147,0,54.84795567,308.8857444,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.15,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,85
32,27.5,-0.2,-0.17,0,-0.2,0,0,-0.17,1,322.1533071,82.95586398,165.911728,165.911728,0,0,0,82.95586398,21.5742147,0,54.84795567,308.8857444,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.15,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,90
33,3.625,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,87
34,1,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,96,68
35,3.25,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,160.7102105,OB(C1=CC=CC(OC)=C1)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,11,86
36,1.5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,207.2340739,OB(C1=CC=C(C2=CC=CC=C2)C=C1)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,5.5,72
37,2,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,50,74
38,2.5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,175.2785624,OB(C1=CC=CC2=C1C=CC=C2)O,2,L3.156,0.025,0.06,EtOH,CC(C)\C=C\C(C)=O,25,25,77
39,5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,24,94
40,1.4,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,96,80
41,2.75,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,149.8350664,ClC1=CC=CC(B(O)O)=C1,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,16,99
42,0.3,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,26.13389888,0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1CCCC1)=O,25,72,99
43,11,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,17.16241953,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(OC)C=C1)=O,25,27,98
44,3,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,22.51198396,0,16.5911728,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,CC(/C=C/C1=CC=C(F)C=C1)=O,25,16,95
45,1,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,26.42553764,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.025,0.06,EtOH,O=C(/C=C/C)OC(C)(C)C,60,2,81
46,0.5,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,26.42553764,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.156,0.025,0.06,EtOH,O=C(/C=C/C1=CC=CC=C1)OC(C)(C)C,60,14,99.5
47,2,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,26.42553764,0,21.46208822,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.156,0.25,0.6,EtOH,O=C(/C=C/C1=CC=C(Cl)C(Cl)=C1)OC(C)(C)C,60,23,88
48,8.125,0.14,-0.17,0,0.14,0,0,-0.17,1,386.2034508,117.5428691,235.0857382,235.0857382,21.5742147,0,0,117.5428691,0,0,54.84795567,378.0597546,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.156,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,1.5,85
49,11,-0.03,0,0,-0.03,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.158,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,89
50,4,-0.09,0,0,-0.09,0,0,0,1,394.1156198,112.3869671,224.7739342,224.7739342,0,0,0,112.3869671,0,0,32.69197045,329.3559802,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.159,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,90
51,6,0.12,-0.17,0,0.12,0,0,-0.17,1,382.1255061,109.3953583,218.7907166,218.7907166,0,0,0,109.3953583,21.5742147,0,54.84795567,361.764733,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.16,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,74
52,24,0.12,-0.17,0,0.12,0,0,-0.17,1,382.1255061,109.3953583,218.7907166,218.7907166,0,0,0,109.3953583,21.5742147,0,54.84795567,361.764733,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.16,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,95
53,11,-0.08,0,0,-0.08,0,0,0,1,318.1619799,102.9745172,205.9490344,205.9490344,0,0,0,102.9745172,0,0,32.69197045,310.5310804,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.160,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,91
54,7.5,-0.09,0,0,-0.09,0,0,0,1,314.2034508,111.4802755,222.9605509,222.9605509,0,0,0,111.4802755,0,0,32.69197045,327.5425969,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.161,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,88
55,19.5,-0.01,0.15,0,-0.01,0.15,0,0,1,322.1533071,76.88830503,153.7766101,153.7766101,27.64177365,0,0,76.88830503,27.64177365,0,32.69197045,305.0857444,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.163,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,95
56,5,0,0,0,0,0,0,0,1,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.19,0.25,0.55,MeOH/H2O,CC(/C=C/CCCCC)=O,50,1,91
57,5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,90
58,4.5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,80
59,7,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,78
60,5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,85
61,6.5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,175.2785624,OB(C1=CC2=C(C=CC=C2)C=C1)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,91
62,1.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.20,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,90
63,7.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,95
64,5.75,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,1,90
65,1,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,1,90
66,2,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,3,93
